temperatura,data
19.209201677353402,2024-01-28 18:00:00
32.61784610235799,2024-01-28 19:00:00
10.13441213610523,2024-01-28 20:00:00
15.74396404547875,2024-01-28 21:00:00
14.68720527146611,2024-01-28 22:00:00
22.209071371444395,2024-01-28 23:00:00
20.824728714883513,2024-01-29 00:00:00
19.172287868303716,2024-01-29 01:00:00
26.925413689091343,2024-01-29 02:00:00
25.74754928989083,2024-01-29 03:00:00
18.38570245064635,2024-01-29 04:00:00
17.615029104576355,2024-01-29 05:00:00
32.32932279866143,2024-01-29 06:00:00
15.630926769437957,2024-01-29 07:00:00
11.484220086939473,2024-01-29 08:00:00
19.69538417555895,2024-01-29 09:00:00
27.599651748939632,2024-01-29 10:00:00
22.955588100414783,2024-01-29 11:00:00
10.27319686708577,2024-01-29 12:00:00
20.114313033133143,2024-01-29 13:00:00
29.344122924559294,2024-01-29 14:00:00
34.615665094027435,2024-01-29 15:00:00
32.84429175092967,2024-01-29 16:00:00
14.13004049358385,2024-01-29 17:00:00
10.733236319945348,2024-01-29 18:00:00
23.777814481148123,2024-01-29 19:00:00
23.457758480545642,2024-01-29 20:00:00
30.123590899807652,2024-01-29 21:00:00
13.739905434406532,2024-01-29 22:00:00
12.620926782994628,2024-01-29 23:00:00
20.079000070731805,2024-01-30 00:00:00
11.970578039241182,2024-01-30 01:00:00
25.93789633492212,2024-01-30 02:00:00
11.487721693907861,2024-01-30 03:00:00
23.98687422018813,2024-01-30 04:00:00
18.27722013960271,2024-01-30 05:00:00
10.415432660574796,2024-01-30 06:00:00
19.193544534353965,2024-01-30 07:00:00
25.410517005575173,2024-01-30 08:00:00
30.2318875684345,2024-01-30 09:00:00
18.067379919552724,2024-01-30 10:00:00
13.89693812000984,2024-01-30 11:00:00
28.229548640025882,2024-01-30 12:00:00
29.3169115058853,2024-01-30 13:00:00
30.095665928540782,2024-01-30 14:00:00
19.591689913319193,2024-01-30 15:00:00
13.593941573468475,2024-01-30 16:00:00
32.599663504672534,2024-01-30 17:00:00
28.12730800457978,2024-01-30 18:00:00
12.35770070148773,2024-01-30 19:00:00
19.56934367113103,2024-01-30 20:00:00
18.298762242775602,2024-01-30 21:00:00
19.161761652511558,2024-01-30 22:00:00
21.737760306152595,2024-01-30 23:00:00
26.6293812532916,2024-01-31 00:00:00
21.040006791058673,2024-01-31 01:00:00
10.884960573175372,2024-01-31 02:00:00
24.514164725990216,2024-01-31 03:00:00
22.017063732652186,2024-01-31 04:00:00
18.231412960556348,2024-01-31 05:00:00
32.558877054310315,2024-01-31 06:00:00
27.15084894550504,2024-01-31 07:00:00
17.943673435665687,2024-01-31 08:00:00
23.720360425855244,2024-01-31 09:00:00
30.874317297466675,2024-01-31 10:00:00
13.781263686576661,2024-01-31 11:00:00
15.795668312811006,2024-01-31 12:00:00
25.256137615665743,2024-01-31 13:00:00
31.411122883478562,2024-01-31 14:00:00
29.503668980079947,2024-01-31 15:00:00
32.476583655618654,2024-01-31 16:00:00
26.797680370689946,2024-01-31 17:00:00
15.027053975640513,2024-01-31 18:00:00
24.17297719895418,2024-01-31 19:00:00
19.791928166710086,2024-01-31 20:00:00
31.416239715865647,2024-01-31 21:00:00
32.4470458477076,2024-01-31 22:00:00
30.605076235042112,2024-01-31 23:00:00
29.202612060393697,2024-02-01 00:00:00
34.02340240703258,2024-02-01 01:00:00
25.39267337736519,2024-02-01 02:00:00
32.78957535368109,2024-02-01 03:00:00
26.816494146772726,2024-02-01 04:00:00
31.406024483066616,2024-02-01 05:00:00
17.94469999042761,2024-02-01 06:00:00
23.90226874906834,2024-02-01 07:00:00
33.251880865846786,2024-02-01 08:00:00
27.89256779877274,2024-02-01 09:00:00
30.52129327458971,2024-02-01 10:00:00
16.180444380502042,2024-02-01 11:00:00
24.556414237863493,2024-02-01 12:00:00
32.96602228381967,2024-02-01 13:00:00
28.616336110467717,2024-02-01 14:00:00
30.106228181766554,2024-02-01 15:00:00
34.329268613661945,2024-02-01 16:00:00
29.757470630790486,2024-02-01 17:00:00
23.958172135596534,2024-02-01 18:00:00
13.771685372646244,2024-02-01 19:00:00
15.933801259373459,2024-02-01 20:00:00
17.053530548840396,2024-02-01 21:00:00
34.073356229570365,2024-02-01 22:00:00
27.987744761048468,2024-02-01 23:00:00
21.389171037448378,2024-02-02 00:00:00
12.003634262495568,2024-02-02 01:00:00
30.168722727830055,2024-02-02 02:00:00
33.64592639538894,2024-02-02 03:00:00
20.816668127560142,2024-02-02 04:00:00
15.912706650922626,2024-02-02 05:00:00
13.009814039938083,2024-02-02 06:00:00
16.051548748292053,2024-02-02 07:00:00
16.600453960919097,2024-02-02 08:00:00
27.379739891852058,2024-02-02 09:00:00
14.964163614151012,2024-02-02 10:00:00
14.760194786550908,2024-02-02 11:00:00
22.46797790580539,2024-02-02 12:00:00
12.45722727102315,2024-02-02 13:00:00
22.278540937418434,2024-02-02 14:00:00
14.071831646981018,2024-02-02 15:00:00
20.93743779909881,2024-02-02 16:00:00
27.850717899362756,2024-02-02 17:00:00
24.911426046540758,2024-02-02 18:00:00
19.50292445461138,2024-02-02 19:00:00
17.31761443980462,2024-02-02 20:00:00
33.73245010027394,2024-02-02 21:00:00
32.09763684581124,2024-02-02 22:00:00
33.96532831126346,2024-02-02 23:00:00
16.568214690696127,2024-02-03 00:00:00
16.27615991111394,2024-02-03 01:00:00
17.262225032038092,2024-02-03 02:00:00
19.898502717571475,2024-02-03 03:00:00
24.456422506352055,2024-02-03 04:00:00
18.423225236556565,2024-02-03 05:00:00
14.009832126225295,2024-02-03 06:00:00
26.491884399074085,2024-02-03 07:00:00
27.9633620201763,2024-02-03 08:00:00
30.78030051721848,2024-02-03 09:00:00
16.210554161016848,2024-02-03 10:00:00
22.670327895646857,2024-02-03 11:00:00
11.772517732778587,2024-02-03 12:00:00
32.20305200129895,2024-02-03 13:00:00
24.464440404198726,2024-02-03 14:00:00
34.56169634791752,2024-02-03 15:00:00
24.237321442928852,2024-02-03 16:00:00
23.873530699460275,2024-02-03 17:00:00
16.335623267379507,2024-02-03 18:00:00
27.007473778596534,2024-02-03 19:00:00
27.25634983997766,2024-02-03 20:00:00
24.19445959276311,2024-02-03 21:00:00
27.56287772716079,2024-02-03 22:00:00
25.716986174603882,2024-02-03 23:00:00
12.194533184253977,2024-02-04 00:00:00
10.625779256566334,2024-02-04 01:00:00
12.65222877482924,2024-02-04 02:00:00
34.25346908857629,2024-02-04 03:00:00
18.158242053207044,2024-02-04 04:00:00
25.215917340790842,2024-02-04 05:00:00
14.205227879066356,2024-02-04 06:00:00
10.138871614180644,2024-02-04 07:00:00
17.19716386944087,2024-02-04 08:00:00
17.97507363593412,2024-02-04 09:00:00
25.117988424883606,2024-02-04 10:00:00
16.138238157208157,2024-02-04 11:00:00
19.619609453229383,2024-02-04 12:00:00
22.116048859284568,2024-02-04 13:00:00
18.024820038615168,2024-02-04 14:00:00
20.09229675716407,2024-02-04 15:00:00
11.150876673603173,2024-02-04 16:00:00
19.707088201402087,2024-02-04 17:00:00
26.467271268995983,2024-02-04 18:00:00
14.175032148427942,2024-02-04 19:00:00
25.596111653241703,2024-02-04 20:00:00
24.10851363849394,2024-02-04 21:00:00
22.749230936208797,2024-02-04 22:00:00
26.80966171661399,2024-02-04 23:00:00
32.923031859342316,2024-02-05 00:00:00
13.862176421563039,2024-02-05 01:00:00
27.79314127924439,2024-02-05 02:00:00
16.593550143159128,2024-02-05 03:00:00
19.586376849328904,2024-02-05 04:00:00
19.928841506307556,2024-02-05 05:00:00
33.28181071232923,2024-02-05 06:00:00
25.627041174851577,2024-02-05 07:00:00
21.955902962410136,2024-02-05 08:00:00
17.445935474175066,2024-02-05 09:00:00
21.57144098865788,2024-02-05 10:00:00
24.760013216839013,2024-02-05 11:00:00
12.70586900179948,2024-02-05 12:00:00
18.2856558602494,2024-02-05 13:00:00
17.81754451049461,2024-02-05 14:00:00
14.883564322490223,2024-02-05 15:00:00
26.671571076296104,2024-02-05 16:00:00
12.074854804192984,2024-02-05 17:00:00
15.078807041664845,2024-02-05 18:00:00
13.98617468197758,2024-02-05 19:00:00
25.37190502538304,2024-02-05 20:00:00
26.481662056850066,2024-02-05 21:00:00
17.255580128465784,2024-02-05 22:00:00
25.273876711271733,2024-02-05 23:00:00
17.352598164081932,2024-02-06 00:00:00
13.281613431260766,2024-02-06 01:00:00
24.10593706309122,2024-02-06 02:00:00
19.076356004330044,2024-02-06 03:00:00
34.924055836394196,2024-02-06 04:00:00
13.863515553191728,2024-02-06 05:00:00
34.53434362845575,2024-02-06 06:00:00
13.42849131214532,2024-02-06 07:00:00
11.89855943989848,2024-02-06 08:00:00
19.41591892657328,2024-02-06 09:00:00
10.175767109538286,2024-02-06 10:00:00
28.883794676255054,2024-02-06 11:00:00
26.356428774923103,2024-02-06 12:00:00
34.921026544791914,2024-02-06 13:00:00
22.850001938169992,2024-02-06 14:00:00
14.95293203351876,2024-02-06 15:00:00
13.530543402629373,2024-02-06 16:00:00
12.390685856671482,2024-02-06 17:00:00
31.750707067174876,2024-02-06 18:00:00
22.901518740887703,2024-02-06 19:00:00
26.8046257067406,2024-02-06 20:00:00
27.622083228211434,2024-02-06 21:00:00
26.15592828329738,2024-02-06 22:00:00
21.098278669036436,2024-02-06 23:00:00
20.742038198182847,2024-02-07 00:00:00
32.22149136590075,2024-02-07 01:00:00
34.3126530603916,2024-02-07 02:00:00
10.716483051592014,2024-02-07 03:00:00
29.658686393772967,2024-02-07 04:00:00
31.14553976194049,2024-02-07 05:00:00
15.997632120733886,2024-02-07 06:00:00
29.579340072723173,2024-02-07 07:00:00
17.07502321083038,2024-02-07 08:00:00
11.337181091757989,2024-02-07 09:00:00
24.154768038494716,2024-02-07 10:00:00
32.04729969665749,2024-02-07 11:00:00
17.38759415992559,2024-02-07 12:00:00
19.644094786832582,2024-02-07 13:00:00
22.040739917955072,2024-02-07 14:00:00
21.331887233349313,2024-02-07 15:00:00
29.176121615723122,2024-02-07 16:00:00
28.698907614246647,2024-02-07 17:00:00
34.00832964288753,2024-02-07 18:00:00
30.33845183891969,2024-02-07 19:00:00
10.014751139407826,2024-02-07 20:00:00
24.34185163558897,2024-02-07 21:00:00
24.06540078408357,2024-02-07 22:00:00
33.7905753427816,2024-02-07 23:00:00
11.621173652198662,2024-02-08 00:00:00
18.084658694968,2024-02-08 01:00:00
20.864440576504514,2024-02-08 02:00:00
25.8970702394531,2024-02-08 03:00:00
15.792675966453658,2024-02-08 04:00:00
33.40553250232379,2024-02-08 05:00:00
18.847035219861503,2024-02-08 06:00:00
15.976004908699684,2024-02-08 07:00:00
22.09002298055988,2024-02-08 08:00:00
15.03499869162202,2024-02-08 09:00:00
22.590275557191923,2024-02-08 10:00:00
30.053874143514538,2024-02-08 11:00:00
14.362482725354061,2024-02-08 12:00:00
19.104773244772584,2024-02-08 13:00:00
25.072002713676117,2024-02-08 14:00:00
21.570463274825514,2024-02-08 15:00:00
25.533534095944706,2024-02-08 16:00:00
32.0798773811654,2024-02-08 17:00:00
21.945646835675102,2024-02-08 18:00:00
25.221635461158968,2024-02-08 19:00:00
12.873141816788383,2024-02-08 20:00:00
21.455860450656793,2024-02-08 21:00:00
21.183474387031943,2024-02-08 22:00:00
34.946581038575076,2024-02-08 23:00:00
10.16198545253275,2024-02-09 00:00:00
12.902568602186589,2024-02-09 01:00:00
27.138415128385702,2024-02-09 02:00:00
28.17293435210271,2024-02-09 03:00:00
14.802644568907137,2024-02-09 04:00:00
18.322645204701786,2024-02-09 05:00:00
30.12277951813264,2024-02-09 06:00:00
11.314609080563736,2024-02-09 07:00:00
10.082340261279224,2024-02-09 08:00:00
27.025713996797155,2024-02-09 09:00:00
20.52144157044493,2024-02-09 10:00:00
34.72743817604376,2024-02-09 11:00:00
26.759383468369414,2024-02-09 12:00:00
28.226091833474435,2024-02-09 13:00:00
21.107441226448657,2024-02-09 14:00:00
19.662296824693072,2024-02-09 15:00:00
18.334320942022707,2024-02-09 16:00:00
23.084490888649057,2024-02-09 17:00:00
23.818543518090227,2024-02-09 18:00:00
18.441193679959955,2024-02-09 19:00:00
23.281089459118007,2024-02-09 20:00:00
22.04524094128335,2024-02-09 21:00:00
14.779802214817636,2024-02-09 22:00:00
32.45682660699825,2024-02-09 23:00:00
17.33016211918173,2024-02-10 00:00:00
20.995543068641926,2024-02-10 01:00:00
15.846964824914721,2024-02-10 02:00:00
24.582229461940763,2024-02-10 03:00:00
28.94608971659274,2024-02-10 04:00:00
23.58958477206478,2024-02-10 05:00:00
13.470981269709364,2024-02-10 06:00:00
21.844487952356864,2024-02-10 07:00:00
16.890716792499624,2024-02-10 08:00:00
18.44565412863371,2024-02-10 09:00:00
11.564443065788385,2024-02-10 10:00:00
13.414641116395966,2024-02-10 11:00:00
25.537374032196617,2024-02-10 12:00:00
13.299078522888149,2024-02-10 13:00:00
15.812327227693029,2024-02-10 14:00:00
25.061602825904025,2024-02-10 15:00:00
31.366389442417947,2024-02-10 16:00:00
17.622925748536122,2024-02-10 17:00:00
27.370483657478637,2024-02-10 18:00:00
34.59659020903515,2024-02-10 19:00:00
23.737430562400274,2024-02-10 20:00:00
17.776638858905336,2024-02-10 21:00:00
14.563501198837763,2024-02-10 22:00:00
21.644984170664546,2024-02-10 23:00:00
13.645455965680746,2024-02-11 00:00:00
24.126872044505767,2024-02-11 01:00:00
16.611861688086734,2024-02-11 02:00:00
17.21974431557046,2024-02-11 03:00:00
18.61784303346709,2024-02-11 04:00:00
25.665950857471934,2024-02-11 05:00:00
20.161663027700204,2024-02-11 06:00:00
26.38265064831386,2024-02-11 07:00:00
13.221525461097544,2024-02-11 08:00:00
31.46362601624998,2024-02-11 09:00:00
25.494530529068477,2024-02-11 10:00:00
28.01900374556307,2024-02-11 11:00:00
16.982773616267174,2024-02-11 12:00:00
17.652309593969946,2024-02-11 13:00:00
13.828430432374821,2024-02-11 14:00:00
15.547797576049598,2024-02-11 15:00:00
